,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
449,2017-En-20774,@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly,fear,0: no fear can be inferred,0
1719,2017-En-21751,@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.,fear,0: no fear can be inferred,0
942,2017-En-21935,Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 #terrible,fear,0: no fear can be inferred,0
1752,2017-En-20008,My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible,fear,3: high amount of fear can be inferred,3
2222,2017-En-20506,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect,fear,0: no fear can be inferred,0
1489,2017-En-21660,I'm so old next Friday. So super old😩💔 I dread birthdays,fear,1: low amount of fear can be inferred,1
99,2018-En-01496,"They are building a shell command on a server, combining that with user input, and then executing that in a shell on the client. #shudder",fear,0: no fear can be inferred,0
739,2017-En-21036,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. ,fear,0: no fear can be inferred,0
68,2017-En-20887,Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus,fear,0: no fear can be inferred,0
910,2017-En-20132,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? #fear,fear,2: moderate amount of fear can be inferred,2
1636,2017-En-21052,@mackenzian yes! That was my one qualm. These are deeply theological issues we're engaging theologically.,fear,0: no fear can be inferred,0
443,2017-En-20024,"Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people? #anxiety #recluse  #issues",fear,3: high amount of fear can be inferred,3
633,2017-En-22008,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",fear,2: moderate amount of fear can be inferred,2
1326,2017-En-21720,@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder,fear,3: high amount of fear can be inferred,3
912,2017-En-20074,@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid,fear,3: high amount of fear can be inferred,3
249,2017-En-22043,there are magpies gathering around me help I'm going to be swooped ! ,fear,1: low amount of fear can be inferred,1
1032,2017-En-22112,Being bad at time management is finally starting to come back to haunt me.,fear,2: moderate amount of fear can be inferred,2
1723,2017-En-22070,"If I'm working and I know you're working., keep in touch with other woman cuz you make me nervous... #OffTop",fear,2: moderate amount of fear can be inferred,2
1314,2017-En-21430,@LanaDelRey @Ocelottacash tfw ur fans panic cuz they think u cut ur hair,fear,0: no fear can be inferred,0
31,2017-En-20619,An @amityaffliction kind of drive home from work today  #dailyfeels,fear,0: no fear can be inferred,0
1188,2017-En-20044,#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria #terrorism #race #riots #GasCrisis2016 #NoDAPL #rape,fear,3: high amount of fear can be inferred,3
567,2017-En-20369,@NRA @HillaryClinton  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening,fear,1: low amount of fear can be inferred,1
1542,2017-En-20317,mmmm i'm kinda sad i hope i can shake this before school,fear,1: low amount of fear can be inferred,1
295,2018-En-01059,"@BillMoyersHQ Elderly belong w/family; our social system is broken.  This egregious 'Meancare' will shake it up, alas.",fear,1: low amount of fear can be inferred,1
849,2017-En-21969,I think I may have a mild anxiety problem. I think that's what this feeling may be..,fear,3: high amount of fear can be inferred,3
2097,2017-En-22155,I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch,fear,0: no fear can be inferred,0
1201,2017-En-20077,I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.,fear,3: high amount of fear can be inferred,3
286,2018-En-03055,"Just waved daughter and her wee friend off to school, walking by themselves #sob #terrifying!",fear,3: high amount of fear can be inferred,3
1139,2017-En-20960,"Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote",fear,0: no fear can be inferred,0
1278,2017-En-20040,First day of college feeling nervous,fear,3: high amount of fear can be inferred,3
289,2018-En-04198,@Zineeta_R @RusEmbUSA @mfa_russia The hatred and fear many russians have for anything non-russian is just sad.,fear,2: moderate amount of fear can be inferred,2
789,2017-En-21120,@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!💕😘🙌🏻,fear,0: no fear can be inferred,0
1243,2017-En-20254,a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +,fear,1: low amount of fear can be inferred,1
1503,2017-En-20057,@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 ,fear,3: high amount of fear can be inferred,3
1501,2017-En-21632,Why do I have such bad anxiety it's annoying,fear,3: high amount of fear can be inferred,3
1031,2017-En-21612,Skydive booked 😁😁 #nervous 🛩,fear,2: moderate amount of fear can be inferred,2
903,2017-En-20204,"Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett",fear,2: moderate amount of fear can be inferred,2
1426,2017-En-20045,@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare,fear,3: high amount of fear can be inferred,3
593,2017-En-20355,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",fear,1: low amount of fear can be inferred,1
2209,2017-En-21167,@joey_coops yes Hun! Avoid at all costs!! #nightmare,fear,1: low amount of fear can be inferred,1
13,2017-En-21433,"@Varneyco @SheriffClarke I agree. Rioters destroy property, injure citizens, and threaten lives. We need a zero tolerance policy on riots.",fear,2: moderate amount of fear can be inferred,2
1932,2017-En-20153,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous",fear,2: moderate amount of fear can be inferred,2
270,2018-En-03859,So disappointed in myself for spending £50 on an outfit for meeting a boy #noselfcontrol #nervous,fear,2: moderate amount of fear can be inferred,2
758,2017-En-20064,Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo,fear,3: high amount of fear can be inferred,3
1706,2017-En-21087,I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week,fear,0: no fear can be inferred,0
431,2017-En-21224,The moment you bring her to meet your best friend and you're nervous af! 😬😆  #thefriendtest,fear,3: high amount of fear can be inferred,3
371,2018-En-04050,"So today was interesting, first #panic attack. Might need to do something about that.",fear,3: high amount of fear can be inferred,3
1255,2017-En-20144,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,fear,2: moderate amount of fear can be inferred,2
1986,2017-En-21661,Heyyyy warriors!!!!! #anxiety #panicattacks,fear,3: high amount of fear can be inferred,3
575,2017-En-20931,@Wild_Lucario_ *chuckles* did I scare you?,fear,0: no fear can be inferred,0
2148,2017-En-21578,"That heart pounding, goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary, bad dream of mine. 😰",fear,3: high amount of fear can be inferred,3
1514,2017-En-22216,"@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies  #whereismyfurniture",fear,0: no fear can be inferred,0
487,2017-En-20119,So she goes first. She gets her book signed &amp; I can barely take their picture cuz I'm shaking 😭😭😭😭😭,fear,2: moderate amount of fear can be inferred,2
250,2018-En-02079,@Delta.  Are you kidding?  Delayed from 7:30pm to 11:00 - only to cancel it because the pilot is overtime. ,fear,1: low amount of fear can be inferred,1
1460,2017-En-20341,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol ,fear,1: low amount of fear can be inferred,1
61,2017-En-21159,@fatgirlhealthy @MBSCBILL ....so that what do to use violence and intimidation for a polictical agenda.; aka terrorism?,fear,1: low amount of fear can be inferred,1
