,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
240,2017-En-11543,@RossKemp watching on +1. I would have been straight out of there with the guy who was getting irate! #ExtremeWorld,anger,2: moderate amount of anger can be inferred,1
1341,2017-En-10007,"@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming",anger,3: high amount of anger can be inferred,2
1356,2017-En-10234,Bloody parking ticket 😒💸 ,anger,2: moderate amount of anger can be inferred,1
1588,2017-En-11089,This is a joke @SomersetCCC ,anger,0: no anger can be inferred,0
340,2017-En-10535,"The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!",anger,1: low amount of anger can be inferred,1
23,2018-En-01023,@JustHerrick @iPhone_News Piece of #crap,anger,2: moderate amount of anger can be inferred,1
1480,2017-En-10959,new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles,anger,3: high amount of anger can be inferred,2
164,2017-En-40865,@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍,anger,0: no anger can be inferred,0
396,2017-En-10401,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger,2: moderate amount of anger can be inferred,1
325,2018-En-00957,get the fuck over yourselves. we are the most capable and you wanna sit and sulk in your bullshit and fear of failure honestly fuck yourself,anger,3: high amount of anger can be inferred,2
943,2017-En-11553,Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!,anger,0: no anger can be inferred,0
236,2017-En-11442,@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading ,anger,2: moderate amount of anger can be inferred,1
220,2018-En-03823,@FFigureFBust How so? I've been thinking of getting it done and now you've given me a frighten.,anger,0: no anger can be inferred,0
288,2017-En-11301,Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡,anger,3: high amount of anger can be inferred,2
1271,2017-En-11315,I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅,anger,0: no anger can be inferred,0
1559,2017-En-10916,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n#NoteToSelf #offended #mad #upset",anger,2: moderate amount of anger can be inferred,1
869,2017-En-11539,@JaredWyand Maybe if it was transgender the media would cover it ,anger,2: moderate amount of anger can be inferred,1
960,2017-En-10693,I can't even right now #bb18 ,anger,0: no anger can be inferred,0
682,2017-En-11280,@JustinRow10 madden is the reason why controllers are snapped,anger,1: low amount of anger can be inferred,1
499,2017-En-11511,How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended,anger,3: high amount of anger can be inferred,2
940,2017-En-10272,"@Lexual__ @jdspielman10 RIP to the 100s of black men,, women,CHILDREN killed in Chicago. Where is the outrage?",anger,2: moderate amount of anger can be inferred,1
897,2017-En-10766,Recommended reading: Prisoners of Hate by Aaron Beck ,anger,0: no anger can be inferred,0
428,2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,3: high amount of anger can be inferred,2
293,2018-En-00469,"Baby, I'm dancing in the dark",anger,0: no anger can be inferred,0
324,2017-En-10045,i feel furious,anger,3: high amount of anger can be inferred,2
820,2017-En-10292,@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,anger,2: moderate amount of anger can be inferred,1
131,2018-En-03036,So now I have to buy a whole new computer ,anger,1: low amount of anger can be inferred,1
92,2017-En-10527,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",anger,1: low amount of anger can be inferred,1
1410,2017-En-11470,Goddamn headache. #anger,anger,3: high amount of anger can be inferred,2
217,2018-En-03556,i've been to 1 and 1/3 of my classes today and i am already ,anger,0: no anger can be inferred,0
1343,2017-En-10796,630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0: no anger can be inferred,0
1393,2017-En-10284,Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!,anger,2: moderate amount of anger can be inferred,1
374,2017-En-10104,@kingvee_ don't provoke me to anger,anger,3: high amount of anger can be inferred,2
235,2018-En-02524,"1/If the Church is being attacked with such fury, and from the inside, that means that the Church is exactly what we need to belong to!",anger,0: no anger can be inferred,0
1029,2017-En-11045,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 ,anger,0: no anger can be inferred,0
32,2018-En-02314,What's worse than feeling discouraged? Not finding an emoji for feeling discouraged,anger,1: low amount of anger can be inferred,1
950,2017-En-10102,@oscar_perria a multimillionaire spoiled brat who gets In a self righteous huff bc his friend is Muslim is a non starter bye!,anger,3: high amount of anger can be inferred,2
216,2018-En-01810,Can't Talk To An Incompetent Person. Goes In One Ear and Out The Other. #irritated #NoPoint #MassiveEyeRoll,anger,3: high amount of anger can be inferred,2
59,2018-En-03243,There's still sadness and hatred pero i do feel better than yesterday.,anger,2: moderate amount of anger can be inferred,1
143,2018-En-00613,Can't stand it when lads put their middle finger up in pics ,anger,2: moderate amount of anger can be inferred,1
51,2017-En-11339,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",anger,1: low amount of anger can be inferred,1
934,2017-En-11694,@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage,anger,2: moderate amount of anger can be inferred,1
1464,2017-En-10380,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger,2: moderate amount of anger can be inferred,1
344,2018-En-02727,Each and every time I log on to that website to view the Lindsey Vonn pics I am #saddened by the courseness of our culture.,anger,2: moderate amount of anger can be inferred,1
654,2017-En-11203,@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage,anger,3: high amount of anger can be inferred,2
60,2017-En-10105,You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,anger,3: high amount of anger can be inferred,2
8,2018-En-01940,@lucybeecoconut A make up remover and insect sting relief!,anger,0: no anger can be inferred,0
996,2017-En-10774,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,anger,0: no anger can be inferred,0
1228,2017-En-10408,@JuliaHB1 Bloody right #fume,anger,2: moderate amount of anger can be inferred,1
1259,2017-En-10198,Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol,anger,3: high amount of anger can be inferred,2
66,2017-En-11678,Another loss to city in the cup next 🙈 😂😂 cmon united! ,anger,0: no anger can be inferred,0
1235,2017-En-10706,"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}",anger,0: no anger can be inferred,0
1044,2017-En-10433,"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck 😂",anger,2: moderate amount of anger can be inferred,1
658,2017-En-11338,if i don't answer your 50 texts pls don't snap me,anger,0: no anger can be inferred,0
1180,2017-En-10452,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",anger,2: moderate amount of anger can be inferred,1
686,2017-En-10094,"@leesyatt you are a cruel, cruel man. #therewillbeblood ",anger,3: high amount of anger can be inferred,2
1311,2017-En-11650,@sarahhiggins90 @lokiscottishrap So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.,anger,2: moderate amount of anger can be inferred,1
697,2017-En-10269,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,anger,2: moderate amount of anger can be inferred,1
183,2018-En-01755,What does Amelia want?! Sarah was v grateful  #CBB,anger,0: no anger can be inferred,0
168,2018-En-04276,"His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�",anger,0: no anger can be inferred,0
246,2017-En-10025,Actually fuming I have nothing to wear Saturday,anger,3: high amount of anger can be inferred,2
148,2017-En-10839,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",anger,0: no anger can be inferred,0
708,2017-En-11411,"Yeah, no. I don' mind tweetin' that twice. #snap #blm #likeThat",anger,1: low amount of anger can be inferred,1
483,2017-En-10046,Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.,anger,3: high amount of anger can be inferred,2
301,2018-En-01665,Something #awestruck me today as i was laughing to a non subtitle korean variety show...,anger,0: no anger can be inferred,0
1073,2017-En-10394,🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain,anger,2: moderate amount of anger can be inferred,1
161,2017-En-10170,Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,anger,3: high amount of anger can be inferred,2
1424,2017-En-10852,rose incense are the best thing I've ever bought,anger,0: no anger can be inferred,0
202,2017-En-10233,@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry,anger,1: low amount of anger can be inferred,1
1002,2017-En-10847,@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time,anger,0: no anger can be inferred,0
1233,2017-En-10138,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!,anger,3: high amount of anger can be inferred,2
1204,2017-En-11071,"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",anger,3: high amount of anger can be inferred,2
1299,2017-En-10895,For the first time in my madden career I just set up a farm account. Should make MOTM much easier,anger,0: no anger can be inferred,0
168,2017-En-11176,@Remedy0_ switch host no bullet rage.,anger,1: low amount of anger can be inferred,1
77,2018-En-02438,@MafiaWorldMario Stg everybody say that 😂 then when we tell them they got huff they be mad as shit,anger,2: moderate amount of anger can be inferred,1
261,2018-En-00747,"5,000 new US #citizens swearing in now! #tears #congratulations",anger,0: no anger can be inferred,0
987,2017-En-10205,Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.,anger,3: high amount of anger can be inferred,2
